ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
26,0.030260823667,0.0220570582896,0.840029120445,0.00528904842213,0.102363914251
27,0.806937932968,0.00482835900038,0.0077791926451,0.00488929636776,0.175565183163
28,0.362647861242,0.0697006434202,0.22022344172,0.0385742597282,0.308853745461
29,0.117395184934,0.000582128704991,0.0359559059143,0.783354043961,0.0627127289772
30,0.28264555335,0.000891849573236,0.0140220075846,0.589459717274,0.112980850041
31,0.449117749929,0.00234073377214,0.0390175580978,0.0880655571818,0.421458363533
32,0.80244410038,0.00283554871567,0.00390020362101,0.0304161086679,0.160403981805
33,0.0631594732404,0.00163850001991,0.0621002316475,0.04041492939,0.832686841488
34,0.874642252922,0.0403566248715,0.00706106750295,0.00208666641265,0.075853407383
35,0.835501909256,0.00626116571948,0.0085805542767,0.00223458441906,0.147421762347
36,0.567465960979,0.00142887001857,0.034667879343,0.0479795411229,0.348457753658
37,0.0309303272516,0.00393881648779,0.0354900024831,0.0482367277145,0.881404161453
38,0.800239562988,0.00113461946603,0.00321948318742,0.0167155247182,0.178690835834
39,0.363869458437,0.00107027206104,0.00561272585765,0.5395860672,0.0898614525795
40,0.344992429018,0.00435738265514,0.0273211803287,0.256110548973,0.367218464613
41,0.597859561443,0.000898114580195,0.00296743377112,0.205837965012,0.192436933517
42,0.0880632549524,0.00813284981996,0.0183300413191,0.00123483210336,0.884239077568
43,0.490052491426,0.00221161986701,0.0141435246915,0.0271033551544,0.466488987207
44,0.0239135809243,0.00592983188108,0.00661515491083,0.000799675006419,0.962741792202
45,0.0477667972445,0.00273483898491,0.03341479972,0.0689744502306,0.847109079361
46,0.526586472988,0.00204256153665,0.0269816126674,0.0176663734019,0.426723003387
47,0.278073251247,0.00150089350063,0.0135159464553,0.338299483061,0.368610411882
48,0.232014417648,0.000779106689151,0.00725862476975,0.650662958622,0.109284847975
49,0.704323410988,0.000932985218242,0.00999500975013,0.0434305854142,0.241318032146
50,0.699433863163,0.0028347405605,0.00703342491761,0.157668069005,0.133029952645
51,0.744781255722,0.00159592193086,0.0063716690056,0.00694706477225,0.240304097533
52,0.552364587784,0.00183225120418,0.0255279280245,0.110215254128,0.310060024261
53,0.869518697262,0.00366377737373,0.0082600992173,0.00273983227089,0.115817554295
54,0.533096432686,0.00236182520166,0.0125673329458,0.00358969159424,0.448384702206
55,0.00798456650227,0.0354021750391,0.891518712044,0.0146360900253,0.0504584684968
56,0.329710960388,0.0202229842544,0.0117125697434,0.454542785883,0.183810740709
57,0.429481953382,0.001288158237,0.00505501590669,0.401284575462,0.162890344858
58,0.0022155707702,0.0121658360586,0.0157686602324,0.00182789645623,0.968022048473
59,0.0285167470574,0.00133118033409,0.0315196476877,0.0053748479113,0.933257579803
60,0.774885773659,0.000970689172391,0.00345464702696,0.02773703821,0.192951843143
61,0.387095719576,0.00125694065355,0.125544786453,0.0145348310471,0.471567720175
62,0.144556120038,0.000829538563266,0.0521861873567,0.527947485447,0.274480670691
63,0.247534573078,0.00137087889016,0.00690223369747,0.337467700243,0.406724572182
64,0.0949738100171,0.00547389360145,0.0491626337171,0.0013124657562,0.849077165127
65,0.110460862517,0.00133329560049,0.0197615902871,0.00484882388264,0.863595485687
66,0.623420715332,0.000937193864956,0.00480992766097,0.214353218675,0.156478956342
67,0.619453728199,0.00136244145688,0.00306141935289,0.0195186845958,0.356603711843
68,0.238112732768,0.00362330325879,0.0137729076669,0.359230071306,0.385260999203
69,0.476776003838,0.00123182497919,0.0231003072113,0.296920150518,0.201971665025
70,0.0344086512923,0.001027996419,0.0179877970368,0.00471662729979,0.941858887672
71,0.56246984005,0.00169015384745,0.00922259967774,0.0158779807389,0.410739421844
72,0.728459119797,0.00214043841697,0.0207075346261,0.043490935117,0.205201968551
73,0.00208628806286,0.0107215354219,0.0153015544638,0.000920238671824,0.970970332623
74,0.172190472484,0.00282145407982,0.0130554661155,0.638565123081,0.173367440701
75,0.0733461305499,0.00870014540851,0.0169278476387,0.000905532913748,0.900120377541
76,0.836421370506,0.0228756535798,0.00516491942108,0.00336823123507,0.13216984272
77,0.743542015553,0.00178733980283,0.00667003635317,0.00906245876104,0.23893815279
78,0.0626812279224,0.00156660098583,0.111795678735,0.0359175093472,0.78803896904
79,0.705181658268,0.000968090898823,0.0223117396235,0.110010489821,0.161528021097
80,0.856955528259,0.00170590251219,0.0128714870661,0.00323070189916,0.125236406922
81,0.0947820842266,0.00489766336977,0.0203577131033,0.00159805291332,0.878364443779
82,0.00199494627304,0.0113208461553,0.0221573319286,0.00101196963806,0.963514864445
83,0.547660887241,0.000810667581391,0.0123840188608,0.375059783459,0.064084649086
84,0.0445075631142,0.0254033133388,0.0145440679044,0.00107510446105,0.914470016956
85,0.293866336346,0.000815172970761,0.0242889616638,0.569703698158,0.111325778067
86,0.0928108096123,0.0142674027011,0.427488088608,0.00549447769299,0.459939271212
87,0.244670569897,0.0029421444051,0.22907808423,0.423317432404,0.0999918207526
88,0.356433928013,0.00461866287515,0.0313374623656,0.490879178047,0.116730779409
89,0.0456210523844,0.0047400421463,0.00954088009894,0.00284908013418,0.937249004841
90,0.741121530533,0.00103194499388,0.0051921508275,0.0152573017403,0.237397059798
91,0.0645774230361,0.00270265643485,0.232849657536,0.00792615953833,0.69194406271
92,0.0336071588099,0.000958666088991,0.0339550115168,0.0058515383862,0.92562764883
93,0.63435870409,0.00750890886411,0.138974696398,0.00475549232215,0.214402228594
94,0.18413464725,0.0010554548353,0.00658348016441,0.687834620476,0.120391778648
95,0.0351200662553,0.000981109798886,0.00850989762694,0.0355838127434,0.919805109501
96,0.363631606102,0.00129331764765,0.0111647816375,0.445091098547,0.178819254041
97,0.435900509357,0.000991866458207,0.0274320542812,0.295183390379,0.24049217999
98,0.0285437703133,0.00577210262418,0.0199010670185,0.00114906416275,0.944634020329
99,0.801485478878,0.00202021095902,0.00561866117641,0.00863114371896,0.18224452436
100,0.25201818347,0.000671323621646,0.00821847375482,0.579497218132,0.159594789147
101,0.706724047661,0.00538547383621,0.0106165315956,0.00317609799094,0.274097830057
102,0.653946042061,0.00100146280602,0.00775697780773,0.0514592342079,0.285836279392
103,0.317943513393,0.00120802153833,0.0398714616895,0.51318860054,0.127788364887
104,0.516404390335,0.000886446621735,0.00553635694087,0.296137154102,0.181035652757
105,0.551456749439,0.0012739400845,0.00816856790334,0.0895303860307,0.349570393562
106,0.368646085262,0.000786997377872,0.00796004291624,0.51796746254,0.104639425874
107,0.461264610291,0.00389397679828,0.0199195425957,0.347740083933,0.167181774974
108,0.495252460241,0.000934723124374,0.0077100880444,0.267284214497,0.228818446398
109,0.629193067551,0.00173651147634,0.010724185966,0.00334609625861,0.35500010848
110,0.517009079456,0.00142696045805,0.0194685216993,0.0545358173549,0.407559633255
111,0.653333961964,0.00134253385477,0.0200066454709,0.0934125334024,0.231904312968
112,0.50006467104,0.00320757552981,0.0633279830217,0.186510190368,0.246889591217
113,0.324914723635,0.00172420882154,0.00826523080468,0.467397481203,0.197698310018
114,0.399466127157,0.000991600682028,0.0110025554895,0.287302315235,0.301237463951
115,0.0822035446763,0.00187902001198,0.0121393585578,0.00513251544908,0.89864552021
116,0.475963205099,0.00113932404201,0.00443920725957,0.143513694406,0.374944597483
117,0.68712079525,0.00106573756784,0.00834472477436,0.152979925275,0.150488838553
118,0.0636058226228,0.000745971337892,0.0595852397382,0.780329227448,0.0957337245345
119,0.309388190508,0.00449458323419,0.0339369364083,0.0746265798807,0.57755368948
120,0.113992519677,0.0373878516257,0.255238056183,0.0178198609501,0.575561702251
121,0.661494731903,0.00232884986326,0.00890696328133,0.00924724899232,0.318022221327
122,0.842263996601,0.00330467056483,0.0547788888216,0.00408001709729,0.0955724865198
123,0.854375898838,0.003277142765,0.0103637622669,0.002130755689,0.129852414131
124,0.00196954375133,0.17080937326,0.011839767918,0.00146814924665,0.813913166523
125,0.204632714391,0.00211514625698,0.00956066697836,0.00418889056891,0.779502630234
126,0.828626573086,0.00188257044647,0.00296141672879,0.0188351068646,0.147694319487
127,0.12769946456,0.00248038489372,0.0791864022613,0.0304580777884,0.760175704956
128,0.884866952896,0.0014945785515,0.00497815990821,0.0195419043303,0.0891183689237
129,0.836949527264,0.0025142126251,0.00685002515092,0.00304993474856,0.150636300445
130,0.787832736969,0.00293629453517,0.00651212176308,0.00225294823758,0.200465932488
131,0.51871073246,0.000782762654126,0.0163603182882,0.207382619381,0.256763577461
132,0.706895172596,0.00738566648215,0.0341994166374,0.00307505368255,0.248444631696
133,0.597987473011,0.00746871484444,0.0533196181059,0.0029026302509,0.338321566582
134,0.654224097729,0.00128595007118,0.00522612640634,0.135263681412,0.204000160098
135,0.385237932205,0.00257227104157,0.0262316688895,0.0323996767402,0.553558468819
136,0.364470660686,0.000952543749008,0.0910707712173,0.200030192733,0.343475818634
137,0.670436322689,0.00248256698251,0.023781966418,0.0705353245139,0.232763811946
138,0.00209987885319,0.00403611641377,0.010620473884,0.00367903895676,0.979564487934
139,0.233534052968,0.00105450022966,0.0103558478877,0.674785614014,0.0802700221539
140,0.598391652107,0.00129820790607,0.0218975059688,0.0664135292172,0.311999112368
141,0.3097679317,0.000926497217733,0.00267068715766,0.0198026504368,0.666832208633
142,0.67909270525,0.0080180671066,0.00875821337104,0.00218973704614,0.301941335201
143,0.063461817801,0.000515958759934,0.045552007854,0.836294949055,0.054175209254
144,0.412579476833,0.00163702841382,0.0101933619007,0.462376117706,0.113214038312
145,0.134315252304,0.000931295740884,0.0777930468321,0.734539091587,0.0524213314056
146,0.285024881363,0.000993432593532,0.0495393462479,0.454646021128,0.209796324372
147,0.350436747074,0.00410599727184,0.235085770488,0.17042067647,0.2399507761
148,0.296433478594,0.000967849395238,0.00489879166707,0.36511439085,0.332585483789
149,0.0432656928897,0.00149306852836,0.0195091832429,0.00542716821656,0.930304944515
150,0.663975179195,0.00686284294352,0.00728325312957,0.00321929785423,0.318659394979
151,0.0384531207383,0.00338556454517,0.0452749207616,0.0221032500267,0.890783131123
152,0.0512971244752,0.00323327723891,0.024358028546,0.00578091712669,0.915330648422
153,0.59121632576,0.000921608530916,0.00711315125227,0.0766071975231,0.324141710997
154,0.533663570881,0.00111641455442,0.00565943773836,0.160070940852,0.29948964715
155,0.655908346176,0.00218865694478,0.0109694274142,0.00729146739468,0.323642104864
156,0.716377019882,0.000842422014102,0.00346202915534,0.0397047437727,0.239613816142
157,0.200222700834,0.000567043665797,0.00631783762947,0.705528736115,0.0873636752367
158,0.0455269515514,0.00324379187077,0.0108336750418,0.00110882567242,0.939286828041
159,0.278845906258,0.001356904977,0.00969964638352,0.411953598261,0.298143923283
160,0.261216968298,0.000562264933251,0.0143453227356,0.653681337833,0.0701941549778
161,0.133524030447,0.000945438048802,0.0507934875786,0.70425260067,0.110484458506
162,0.438779711723,0.000774178013671,0.00505295209587,0.448176145554,0.107217028737
163,0.00675217201933,0.00363838509656,0.00882839784026,0.00463670538738,0.976144373417
164,0.804136395454,0.00777462171391,0.0213100127876,0.00501502212137,0.161763906479
165,0.353510886431,0.000778574496508,0.0137920565903,0.539937615395,0.0919808447361
166,0.813015520573,0.00464001856744,0.0149897197261,0.00297697563656,0.164377734065
167,0.25385260582,0.000773128995206,0.0295912977308,0.644302487373,0.0714804381132
168,0.339440107346,0.0010010272963,0.00921644084156,0.409856766462,0.240485668182
169,0.50603890419,0.000752765277866,0.00467003649101,0.130156204104,0.358382076025
170,0.737557768822,0.00102577533107,0.00407211808488,0.0499611087143,0.207383260131
171,0.0979125350714,0.00353362294845,0.201400950551,0.0119929052889,0.685160040855
172,0.573106765747,0.00171804672573,0.00436887564138,0.0975331887603,0.323273152113
173,0.514303684235,0.00711730401963,0.215261444449,0.0509828962386,0.212334692478
174,0.137980729342,0.00100679462776,0.0808368101716,0.60023611784,0.179939508438
175,0.594266235828,0.0014239466982,0.0164607595652,0.207430377603,0.180418670177
176,0.863979816437,0.00309407012537,0.00471995258704,0.00334461824968,0.12486153841
177,0.353797405958,0.00343671627343,0.018100053072,0.221059918404,0.403605937958
178,0.47339874506,0.00332035450265,0.0634435489774,0.0670629739761,0.392774373293
179,0.486218899488,0.00213674199767,0.0524512268603,0.0313577018678,0.42783549428
180,0.195311531425,0.0026390152052,0.111980825663,0.00798974372447,0.682078897953
181,0.116259552538,0.0428665392101,0.0210399776697,0.00143243302591,0.818401515484
182,0.748226284981,0.00349287409335,0.00918105989695,0.00355179561302,0.235548004508
183,0.67745757103,0.000894492957741,0.00668499059975,0.147915154696,0.167047783732
184,0.453788042068,0.00124260981102,0.00602595554665,0.170923724771,0.368019670248
185,0.0930420681834,0.00162543181796,0.00496675167233,0.702666580677,0.197699129581
186,0.219271749258,0.000687639403623,0.0218594446778,0.66688734293,0.0912937968969
187,0.0512398257852,0.00251093669794,0.0193534959108,0.00141896936111,0.92547672987
188,0.516373515129,0.00101321761031,0.00528674619272,0.305787682533,0.171538829803
189,0.825259685516,0.00364943104796,0.00667332950979,0.0213318187743,0.143085747957
190,0.770925164223,0.000948253611568,0.0656779482961,0.0137798888609,0.148668691516
191,0.254507124424,0.00116224389058,0.00851263012737,0.590705215931,0.145112738013
192,0.436763226986,0.000815986888483,0.0515662916005,0.178050786257,0.332803696394
193,0.659930706024,0.00320107676089,0.00521748978645,0.110104545951,0.2215462327
194,0.495955497026,0.00181449647062,0.050475217402,0.061307746917,0.390447080135
195,0.740028381348,0.00118537561502,0.0066629583016,0.0182483941317,0.233874872327
196,0.752544939518,0.000858972314745,0.0032986800652,0.0283801443875,0.214917227626
197,0.497299432755,0.0019778504502,0.01220922824,0.383569180965,0.104944311082
198,0.428845256567,0.00152966799214,0.0887428000569,0.307798445225,0.173083782196
199,0.642835617065,0.00110100919846,0.0776208639145,0.110583841801,0.167858690023
200,0.629269778728,0.000916457385756,0.036467179656,0.0310073457658,0.302339226007
201,0.00225037522614,0.00310160801746,0.0112824626267,0.000920820515603,0.982444703579
202,0.598744630814,0.00134011160117,0.0186322871596,0.0508038923144,0.330479085445
203,0.532776892185,0.000715522211976,0.0108833452687,0.0253108814359,0.43031334877
204,0.627243041992,0.00115334638394,0.0119876228273,0.0108926426619,0.348723322153
205,0.463355481625,0.00337484735064,0.00571859907359,0.326142311096,0.201408773661
206,0.414312899113,0.00495012849569,0.00924575421959,0.330082148314,0.241409108043
207,0.544764995575,0.000854085548781,0.0533296465874,0.183165341616,0.21788598597
208,0.689019262791,0.00190636131447,0.00667457049713,0.142048358917,0.16035144031
209,0.357319891453,0.00077597994823,0.011208624579,0.444386661053,0.186308816075
210,0.654171764851,0.000939541263506,0.0051010879688,0.120182663202,0.219604969025
211,0.188755169511,0.00179567642044,0.0164479017258,0.00846127420664,0.784539937973
212,0.326183885336,0.00208760960959,0.00985204707831,0.0640636831522,0.597812831402
213,0.740058302879,0.00118557107635,0.00860861409456,0.0380923002958,0.2120552212
214,0.386541932821,0.00202737865038,0.0230527240783,0.0111497547477,0.577228188515
215,0.146862819791,0.0208238065243,0.0109556308016,0.00113341468386,0.82022434473
216,0.440520733595,0.0013642165577,0.0137473614886,0.153615176678,0.390752524137
217,0.745503664017,0.00367608782835,0.0188934449106,0.00424504233524,0.227681770921
218,0.0154566252604,0.000711719389074,0.0043641529046,0.00901739485562,0.970450162888
219,0.420989513397,0.000781508511864,0.0217559188604,0.427947849035,0.128525257111
220,0.553981363773,0.00175499194302,0.0248018428683,0.0753392577171,0.34412252903
221,0.109915047884,0.000941188191064,0.0237913485616,0.782819330692,0.0825330689549
222,0.69025105238,0.00303196767345,0.0245960298926,0.00380085268989,0.278320133686
223,0.78025841713,0.0153195066378,0.0124791692942,0.00350544112734,0.188437521458
224,0.559662342072,0.00106558250263,0.00594683736563,0.199915573001,0.233409628272
225,0.0143082765862,0.000761286821216,0.912038803101,0.0408211685717,0.03207045421
226,0.739231526852,0.0008269668906,0.0284514110535,0.091526940465,0.139963150024
227,0.246621310711,0.00354115851223,0.0265873260796,0.0021464554593,0.721103727818
228,0.00923787429929,0.00594764947891,0.01256806124,0.00257310806774,0.969673335552
229,0.349856615067,0.0019715714734,0.0124981533736,0.486233830452,0.14943985641
230,0.105853565037,0.00133293599356,0.0570791773498,0.00485737295821,0.830877006054
231,0.787206411362,0.0122770834714,0.00837674830109,0.00275790435262,0.189381822944
232,0.866338610649,0.000820200424641,0.00466251932085,0.0211380310357,0.107040636241
233,0.0548551529646,0.00323974038474,0.00749141490087,0.000826795410831,0.933586895466
234,0.360773324966,0.00120599800721,0.205782920122,0.0660347640514,0.366203010082
235,0.0411691255867,0.000518424087204,0.0208985805511,0.894827246666,0.0425866618752
236,0.729747891426,0.00240336591378,0.00643591908738,0.00367996841669,0.257732927799
237,0.586512327194,0.00119869271293,0.013102251105,0.043116286397,0.356070429087
238,0.524522662163,0.00485030561686,0.038636572659,0.0205259341747,0.41146454215
239,0.694963991642,0.00088079093257,0.00490979803726,0.139271304011,0.159974113107
240,0.520195007324,0.0148249510676,0.0179264731705,0.0043103476055,0.442743182182
241,0.557799696922,0.00179826456588,0.0177472662181,0.00481717893854,0.417837560177
242,0.360788375139,0.00101556244772,0.00682430481538,0.393418073654,0.237953692675
243,0.633474469185,0.00566851301119,0.0306513626128,0.00394689338282,0.326258778572
244,0.266722112894,0.0116861211136,0.0636575818062,0.219521641731,0.438412576914
245,0.252183973789,0.00134660245385,0.0169531032443,0.626795947552,0.102720424533
246,0.169835969806,0.00160875718575,0.0133845629171,0.741181075573,0.0739896968007
247,0.439825117588,0.00145771086682,0.00728112040088,0.0239196717739,0.527516365051
248,0.348743021488,0.00182491925079,0.00774728367105,0.320669203997,0.32101559639
249,0.164520069957,0.00091025972506,0.0136898541823,0.72283244133,0.0980473533273
250,0.852585732937,0.00384365604259,0.00843616854399,0.002920266008,0.132214143872
251,0.0193237233907,0.00317773362622,0.00946170650423,0.907660961151,0.0603759288788
252,0.592689871788,0.00132541544735,0.0347192808986,0.0477143637836,0.323551088572
253,0.0374824479222,0.00387326721102,0.0176185369492,0.00107172061689,0.93995398283
254,0.349746316671,0.00149588054046,0.0257749184966,0.493778824806,0.12920409441
255,0.0394487008452,0.00929952412844,0.0173959415406,0.00142295809928,0.932432889938
256,0.287845999002,0.000672303664032,0.00641963677481,0.571704506874,0.133357524872
257,0.354670226574,0.00408452330157,0.0675656944513,0.0494778677821,0.524201691151
258,0.51035118103,0.0020050315652,0.00657976837829,0.0271829031408,0.453881144524
259,0.189348831773,0.00337521918118,0.0143700698391,0.642388224602,0.1505176723
260,0.78514289856,0.00386169599369,0.0120101077482,0.00577045651153,0.193214818835
261,0.524468541145,0.00290826731361,0.0190600976348,0.017714779824,0.435848295689
262,0.598832964897,0.000816569721792,0.00794989429414,0.191289633512,0.201110899448
263,0.593768894672,0.00114661862608,0.00799347367138,0.148803204298,0.248287796974
264,0.342791765928,0.000938841723837,0.0239169877023,0.528101027012,0.104251384735
265,0.560466825962,0.00169783039019,0.0076131359674,0.23563683033,0.194585382938
266,0.299844026566,0.00418246770278,0.021909750998,0.322686135769,0.351377636194
267,0.0350642502308,0.00447011552751,0.149793177843,0.00896834768355,0.801704108715
268,0.0713679939508,0.0113359438255,0.801678776741,0.00982654187828,0.105790741742
269,0.00271719065495,0.00123204791453,0.0194724537432,0.00934547185898,0.967232823372
270,0.39133349061,0.0109569383785,0.0101935584098,0.00196323497221,0.585552811623
271,0.0527965053916,0.00147047487553,0.0274239219725,0.00542494188994,0.912884116173
272,0.0175265651196,0.00193563220091,0.0200722999871,0.00803904887289,0.952426433563
273,0.485968470573,0.000967779837083,0.00510721467435,0.23904183507,0.268914669752
274,0.179553478956,0.00260288571008,0.133734107018,0.060044568032,0.624064981937
275,0.0268137492239,0.147311419249,0.73044192791,0.00651574647054,0.0889171212912
276,0.0503702200949,0.0168950147927,0.656654953957,0.00937264878303,0.266707152128
277,0.0044661257416,0.0144140459597,0.0177380796522,0.00129853724502,0.962083160877
278,0.0810339823365,0.0019691477064,0.0426145941019,0.0948996469378,0.779482603073
279,0.4190351367,0.00171461317223,0.0182187631726,0.0457925312221,0.51523900032
280,0.306264102459,0.00343334232457,0.0472367666662,0.0170108098537,0.626055002213
281,0.247678250074,0.000744202930946,0.014387643896,0.592672407627,0.144517511129
282,0.166273072362,0.000678548531141,0.00642342213541,0.744312942028,0.0823119729757
283,0.250353425741,0.00187142763752,0.0178259629756,0.0151272043586,0.714821994305
284,0.457440108061,0.00209107878618,0.00595344230533,0.00998154841363,0.524533867836
285,0.180995836854,0.00338321481831,0.0712662637234,0.641123235226,0.103231437504
286,0.599568784237,0.00109371554572,0.0663682371378,0.031213324517,0.301755905151
287,0.0139786852524,0.00391981936991,0.0569951087236,0.0127279860899,0.912378430367
288,0.029419099912,0.00389668275602,0.0198384001851,0.00106229796074,0.945783495903
289,0.36852568388,0.00427413871512,0.0373073369265,0.276991814375,0.312900990248
290,0.485477805138,0.00134962564334,0.084645755589,0.11145824939,0.31706854701
291,0.0623728260398,0.00118109642062,0.0107620190829,0.004421192687,0.921262860298
292,0.687148988247,0.00230367435142,0.00619653146714,0.0271836034954,0.277167260647
293,0.122984044254,0.312536686659,0.0439502634108,0.0023614927195,0.518167495728
294,0.162680104375,0.00254579936154,0.412334382534,0.0194649901241,0.40297472477
295,0.157685950398,0.00126828404609,0.0838613957167,0.599339604378,0.157844722271
296,0.443856030703,0.00174703716766,0.00946238916367,0.0158911831677,0.529043376446
297,0.558928668499,0.000815148872789,0.0287081096321,0.195524215698,0.216023817658
298,0.472743690014,0.00194527732674,0.0164351761341,0.0437967404723,0.465079158545
299,0.703708171844,0.00413331156597,0.0210016816854,0.0804762020707,0.190680608153
300,0.024929985404,0.00125973322429,0.00992808211595,0.913010895252,0.0508712939918
301,0.18241456151,0.000714349502232,0.0536898486316,0.640573680401,0.122607558966
302,0.835198283195,0.00405855849385,0.00584654277191,0.00217745290138,0.152719140053
303,0.869195997715,0.00197116029449,0.00684118783101,0.00817013066262,0.113821566105
304,0.30438375473,0.000956231669988,0.0133130978793,0.510180234909,0.171166703105
305,0.605501949787,0.00589747959748,0.0183942560107,0.0166103318334,0.353595972061
306,0.0630943626165,0.00178792804945,0.0914549306035,0.808948159218,0.0347146466374
307,0.908223092556,0.00107414659578,0.00705632986501,0.0247743241489,0.0588720925152
308,0.469139486551,0.00220421724953,0.0138412909582,0.040682349354,0.474132657051
309,0.630941152573,0.000889645249117,0.00371440686285,0.25442507863,0.110029742122
310,0.448377460241,0.0181943289936,0.0158525705338,0.00263554998673,0.514940083027
311,0.394789427519,0.00177362724207,0.0203978270292,0.0917756706476,0.49126341939
312,0.728909254074,0.00236104102805,0.0160748567432,0.00326344696805,0.249391332269
313,0.236230924726,0.00132104731165,0.00991066265851,0.00400733714923,0.748529970646
314,0.612944960594,0.00105207494926,0.125078544021,0.0907710939646,0.170153334737
315,0.0270913746208,0.00711489282548,0.00774157512933,0.00198257085867,0.956069588661
316,0.567051947117,0.0024846624583,0.0327480398118,0.189412027597,0.208303302526
317,0.3072014153,0.00152406829875,0.0194975845516,0.518500328064,0.153276592493
318,0.550262272358,0.00176992709748,0.0190347954631,0.0236875284463,0.405245482922
319,0.141393944621,0.00479386979714,0.0188156235963,0.00171795126516,0.833278596401
320,0.321222007275,0.000697740586475,0.00538695184514,0.546830236912,0.125863060355
321,0.168056279421,0.00221379310824,0.0400315970182,0.503223359585,0.286474972963
322,0.0022582304664,0.00594826648012,0.00806505326182,0.000910945644137,0.982817530632
323,0.00296259718016,0.0203542262316,0.0172204561532,0.00160759093706,0.957855165005
324,0.849585175514,0.0040858485736,0.00695502664894,0.00250573968515,0.136868193746
325,0.773479580879,0.00134063465521,0.00418492918834,0.00564267905429,0.21535217762
326,0.813910543919,0.00440087541938,0.0031752048526,0.0122101362795,0.166303262115
327,0.796528398991,0.00168552785181,0.00373077974655,0.012344263494,0.185711041093
328,0.2834392488,0.00145952333696,0.0142296692356,0.546433389187,0.154438182712
329,0.649434864521,0.00178764050361,0.0414731279016,0.0651098713279,0.242194473743
330,0.256354689598,0.00295166415162,0.0433162599802,0.581600606441,0.115776762366
331,0.13863478601,0.00247603096068,0.0258194673806,0.724337279797,0.108732447028
332,0.0368582010269,0.000655539217405,0.0114587973803,0.00231962208636,0.94870787859
333,0.715935885906,0.139387190342,0.00692688953131,0.00261722528376,0.135132774711
334,0.453862726688,0.00297943502665,0.0141398757696,0.0291800871491,0.499837815762
335,0.304336637259,0.00263751694001,0.0208093225956,0.246139124036,0.426077365875
336,0.676414251328,0.00141416676342,0.0069454847835,0.00647149328142,0.308754622936
337,0.0324554890394,0.0126335117966,0.824995994568,0.00460363272578,0.125311404467
338,0.597730576992,0.00602556439117,0.0248115137219,0.0990105122328,0.272421807051
339,0.0480972193182,0.00707722501829,0.196313843131,0.012892819941,0.735618889332
340,0.442326396704,0.000927362765651,0.0911266356707,0.255557149649,0.210062399507
341,0.0361635610461,0.0025670749601,0.0333493277431,0.00637759640813,0.921542406082
342,0.813982486725,0.00717016030103,0.00697486149147,0.00293770688586,0.168934822083
343,0.506521701813,0.00205346127041,0.0439867973328,0.0289533864707,0.418484628201
344,0.542362332344,0.00100363779347,0.00550175830722,0.230666056275,0.220466211438
345,0.500919103622,0.0011161948787,0.010044824332,0.0782483667135,0.409671515226
346,0.550969362259,0.00186639546882,0.0177327133715,0.174302399158,0.255129098892
347,0.19886700809,0.000981160090305,0.0196699686348,0.710309624672,0.0701722428203
348,0.563821613789,0.00357405538671,0.0056293993257,0.00366431847215,0.423310637474
349,0.0730906128883,0.00178956601303,0.00986990146339,0.862215220928,0.0530347377062
350,0.597262859344,0.000902889820281,0.0167493149638,0.147452652454,0.237632274628
351,0.611100077629,0.00103556120303,0.00470017036423,0.172746613622,0.210417613387
